"pid","bid","labelid","wgt_gain_after_train","pct_body_fat_change","pct_body_lean_change","pct_body_fluid_change","lactate_change_dueto_train","vo2_max_change","EDTA_coll_time_train","deathtime_after_train","frozetime_after_train"
11236612,90602,90602017901,3.7,-1.1,0.1,-0.2,5.6,2.52,176350,176616,177067
10045228,90258,90258013001,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,185540
10045228,90258,90258013002,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,185540
10045228,90258,90258013101,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,
10045228,90258,90258013102,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,
10045228,90258,90258013103,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,
10045228,90258,90258013201,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,
10045228,90258,90258013202,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,
10045228,90258,90258013301,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177972
10045228,90258,90258013401,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177998
10045228,90258,90258013402,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177986
10045228,90258,90258013501,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177898
10045228,90258,90258013601,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177596
10045228,90258,90258013701,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,178113
10045228,90258,90258013801,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,178268
10045228,90258,90258013901,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177789
10045228,90258,90258014001,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177880
10045228,90258,90258014101,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177903
10045228,90258,90258014201,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,178028
10045228,90258,90258014301,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177900
10045228,90258,90258014501,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,178086
10045228,90258,90258014601,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177956
10045228,90258,90258014701,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177641
10045228,90258,90258014801,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177756
10045228,90258,90258014901,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177812
10045228,90258,90258015001,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,178066
10045228,90258,90258015101,18.5,1.3,0.3,-0.4,5.3,16.07,177428,177754,177708
10244182,90401,90401013301,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179672
10244182,90401,90401013401,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179703
10244182,90401,90401013402,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179688
10244182,90401,90401013501,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179604
10244182,90401,90401013601,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179246
10244182,90401,90401013701,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179789
10244182,90401,90401013801,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179962
10244182,90401,90401013901,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179488
10244182,90401,90401014001,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179569
10244182,90401,90401014101,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179558
10244182,90401,90401014201,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179710
10244182,90401,90401014301,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179589
10244182,90401,90401014501,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179778
10244182,90401,90401014601,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179657
10244182,90401,90401014701,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179316
10244182,90401,90401014801,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179439
10244182,90401,90401014901,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179512
10244182,90401,90401015001,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179738
10244182,90401,90401015101,20.1,-1.3,2.9,0.4,8.6,-3.95,,179448,179397
11916168,90671,90671013001,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,188569
11916168,90671,90671013002,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,188569
11916168,90671,90671013101,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,
11916168,90671,90671013102,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,
11916168,90671,90671013103,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,
11916168,90671,90671013201,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,
11916168,90671,90671013202,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,
11916168,90671,90671013301,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181778
11916168,90671,90671013401,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181820
11916168,90671,90671013402,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181799
11916168,90671,90671013501,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181733
11916168,90671,90671013601,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181466
11916168,90671,90671013701,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181905
11916168,90671,90671013801,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,182043
11916168,90671,90671013901,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181617
11916168,90671,90671014001,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181699
11916168,90671,90671014101,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181713
11916168,90671,90671014201,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181828
11916168,90671,90671014301,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181716
11916168,90671,90671014501,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181860
11916168,90671,90671014601,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181799
11916168,90671,90671014701,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181531
11916168,90671,90671014801,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181797
11916168,90671,90671014901,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181634
11916168,90671,90671015001,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181843
11916168,90671,90671015101,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181574
11916168,90671,90671017101,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181439
11916168,90671,90671017401,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,181859
11916168,90671,90671017501,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,182077
11916168,90671,90671017601,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,182112
11916168,90671,90671017701,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,182178
11916168,90671,90671017801,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,182074
11916168,90671,90671017901,22.8,0.1,-2.2,-0.5,10.3,,181333,181582,182040
12656526,90738,90738013001,,,,,,,180472,180697,187706
12656526,90738,90738013002,,,,,,,180472,180697,187706
12656526,90738,90738013101,,,,,,,180472,180697,
12656526,90738,90738013102,,,,,,,180472,180697,
12656526,90738,90738013202,,,,,,,180472,180697,
12656526,90738,90738013301,,,,,,,180472,180697,180896
12656526,90738,90738013401,,,,,,,180472,180697,180918
12656526,90738,90738013402,,,,,,,180472,180697,180906
12656526,90738,90738013501,,,,,,,180472,180697,180835
12656526,90738,90738013601,,,,,,,180472,180697,180606
12656526,90738,90738013701,,,,,,,180472,180697,180957
12656526,90738,90738013801,,,,,,,180472,180697,181076
12656526,90738,90738013901,,,,,,,180472,180697,180733
12656526,90738,90738014001,,,,,,,180472,180697,180779
12656526,90738,90738014101,,,,,,,180472,180697,180819
12656526,90738,90738014201,,,,,,,180472,180697,180880
12656526,90738,90738014301,,,,,,,180472,180697,180804
12656526,90738,90738014501,,,,,,,180472,180697,180939
12656526,90738,90738014601,,,,,,,180472,180697,180853
12656526,90738,90738014701,,,,,,,180472,180697,180672
12656526,90738,90738014801,,,,,,,180472,180697,180876
12656526,90738,90738014901,,,,,,,180472,180697,180753
12656526,90738,90738015001,,,,,,,180472,180697,180965
12656526,90738,90738015101,,,,,,,180472,180697,180706
12656526,90738,90738017101,,,,,,,180472,180697,180578
12656526,90738,90738017201,,,,,,,180472,180697,180590
12656526,90738,90738017401,,,,,,,180472,180697,180893
12656526,90738,90738017501,,,,,,,180472,180697,181074
12656526,90738,90738017601,,,,,,,180472,180697,181146
12656526,90738,90738017701,,,,,,,180472,180697,181186
12656526,90738,90738017801,,,,,,,180472,180697,181118
12656526,90738,90738017901,,,,,,,180472,180697,181078
10026517,90231,90231013001,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,184150
10026517,90231,90231013002,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,184150
10026517,90231,90231013101,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,
10026517,90231,90231013102,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,
10026517,90231,90231013201,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,
10026517,90231,90231013202,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,
10026517,90231,90231013301,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,175992
10026517,90231,90231013401,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,176018
10026517,90231,90231013402,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,176008
10026517,90231,90231013501,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,175896
10026517,90231,90231013601,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,175503
10026517,90231,90231013701,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,176154
10026517,90231,90231013801,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,176333
10026517,90231,90231013901,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,175742
10026517,90231,90231014001,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,175860
10026517,90231,90231014101,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,175944
10026517,90231,90231014201,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,176095
10026517,90231,90231014301,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,175914
10026517,90231,90231014401,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,176082
10026517,90231,90231014601,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,176009
10026517,90231,90231014701,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,175586
10026517,90231,90231014801,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,175678
10026517,90231,90231014901,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,175781
10026517,90231,90231015001,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,176126
10026517,90231,90231015101,56.8,2.1,-0.8,0.1,7.0,-8.82,175361,175693,175627
10024735,90218,90218013001,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,186735
10024735,90218,90218013002,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,186735
10024735,90218,90218013101,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,
10024735,90218,90218013102,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,
10024735,90218,90218013201,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,
10024735,90218,90218013202,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,
10024735,90218,90218013301,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179845
10024735,90218,90218013401,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179882
10024735,90218,90218013402,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179861
10024735,90218,90218013501,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179738
10024735,90218,90218013601,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179318
10024735,90218,90218013701,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,180083
10024735,90218,90218013801,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,180547
10024735,90218,90218013901,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179610
10024735,90218,90218014001,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179684
10024735,90218,90218014101,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179748
10024735,90218,90218014201,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179987
10024735,90218,90218014301,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179768
10024735,90218,90218014401,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,180039
10024735,90218,90218014601,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179892
10024735,90218,90218014701,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179433
10024735,90218,90218014801,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179551
10024735,90218,90218014901,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179629
10024735,90218,90218015001,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179998
10024735,90218,90218015101,32.8,-4.9,-5.0,-1.5,6.0,8.72,179172,179539,179480
12644781,90721,90721013001,,,,,,,183328,183556,190565
12644781,90721,90721013002,,,,,,,183328,183556,190565
12644781,90721,90721013101,,,,,,,183328,183556,
12644781,90721,90721013102,,,,,,,183328,183556,
12644781,90721,90721013103,,,,,,,183328,183556,
12644781,90721,90721013201,,,,,,,183328,183556,
12644781,90721,90721013202,,,,,,,183328,183556,
12644781,90721,90721013301,,,,,,,183328,183556,183731
12644781,90721,90721013401,,,,,,,183328,183556,183766
12644781,90721,90721013402,,,,,,,183328,183556,183753
12644781,90721,90721013501,,,,,,,183328,183556,183674
12644781,90721,90721013601,,,,,,,183328,183556,183465
12644781,90721,90721013701,,,,,,,183328,183556,183867
12644781,90721,90721013801,,,,,,,183328,183556,184019
12644781,90721,90721013901,,,,,,,183328,183556,183594
12644781,90721,90721014001,,,,,,,183328,183556,183633
12644781,90721,90721014101,,,,,,,183328,183556,183690
12644781,90721,90721014201,,,,,,,183328,183556,183796
12644781,90721,90721014301,,,,,,,183328,183556,183668
12644781,90721,90721014501,,,,,,,183328,183556,183825
12644781,90721,90721014601,,,,,,,183328,183556,183770
12644781,90721,90721014701,,,,,,,183328,183556,183530
12644781,90721,90721014801,,,,,,,183328,183556,183815
12644781,90721,90721014901,,,,,,,183328,183556,183608
12644781,90721,90721015001,,,,,,,183328,183556,183885
12644781,90721,90721015101,,,,,,,183328,183556,183553
12644781,90721,90721017101,,,,,,,183328,183556,183417
12644781,90721,90721017201,,,,,,,183328,183556,183447
12644781,90721,90721017401,,,,,,,183328,183556,183808
12644781,90721,90721017501,,,,,,,183328,183556,184060
12644781,90721,90721017601,,,,,,,183328,183556,184080
12644781,90721,90721017701,,,,,,,183328,183556,184125
12644781,90721,90721017801,,,,,,,183328,183556,184041
12644781,90721,90721017901,,,,,,,183328,183556,184005
10044256,90251,90251013001,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,188517
10044256,90251,90251013002,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,188517
10044256,90251,90251013101,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,
10044256,90251,90251013102,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,
10044256,90251,90251013201,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,
10044256,90251,90251013202,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,
10044256,90251,90251013301,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181292
10044256,90251,90251013401,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181330
10044256,90251,90251013402,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181314
10044256,90251,90251013501,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181188
10044256,90251,90251013601,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,180816
10044256,90251,90251013701,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181384
10044256,90251,90251013801,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181582
10044256,90251,90251013901,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181049
10044256,90251,90251014001,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181167
10044256,90251,90251014101,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181126
10044256,90251,90251014201,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181317
10044256,90251,90251014301,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181176
10044256,90251,90251014501,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181360
10044256,90251,90251014601,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181308
10044256,90251,90251014701,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,180874
10044256,90251,90251014801,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181002
10044256,90251,90251014901,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181079
10044256,90251,90251015001,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,181302
10044256,90251,90251015101,12.1,2.4,-0.7,0.0,7.6,-1.43,180693,181010,180928
11767146,,,,,,,,,,,
11054859,90606,90606013001,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,184302
11054859,90606,90606013002,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,184302
11054859,90606,90606013101,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,
11054859,90606,90606013102,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,
11054859,90606,90606013201,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,
11054859,90606,90606013202,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,
11054859,90606,90606013301,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177403
11054859,90606,90606013401,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177434
11054859,90606,90606013402,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177420
11054859,90606,90606013501,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177355
11054859,90606,90606013601,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177047
11054859,90606,90606013701,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177501
11054859,90606,90606013801,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177663
11054859,90606,90606013901,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177203
11054859,90606,90606014001,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177306
11054859,90606,90606014101,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177315
11054859,90606,90606014201,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177437
11054859,90606,90606014301,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177327
11054859,90606,90606014401,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177472
11054859,90606,90606014601,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177407
11054859,90606,90606014701,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177123
11054859,90606,90606014801,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177434
11054859,90606,90606014901,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177223
11054859,90606,90606015001,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177547
11054859,90606,90606015101,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177165
11054859,90606,90606017101,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177000
11054859,90606,90606017201,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177039
11054859,90606,90606017401,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177455
11054859,90606,90606017501,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177709
11054859,90606,90606017601,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177699
11054859,90606,90606017701,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177720
11054859,90606,90606017801,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177660
11054859,90606,90606017901,-4.2,-1.3,0.1,-0.1,4.5,2.56,176884,177171,177623
10503110,90426,90426013001,,,,,,,178850,179250,186212
10503110,90426,90426013002,,,,,,,178850,179250,186212
10503110,90426,90426013101,,,,,,,178850,179250,
10503110,90426,90426013102,,,,,,,178850,179250,
10503110,90426,90426013103,,,,,,,178850,179250,
10503110,90426,90426013201,,,,,,,178850,179250,
10503110,90426,90426013202,,,,,,,178850,179250,
10503110,90426,90426013301,,,,,,,178850,179250,179465
10503110,90426,90426013401,,,,,,,178850,179250,179497
10503110,90426,90426013402,,,,,,,178850,179250,179488
10503110,90426,90426013501,,,,,,,178850,179250,179404
10503110,90426,90426013601,,,,,,,178850,179250,179039
10503110,90426,90426013701,,,,,,,178850,179250,179541
10503110,90426,90426013801,,,,,,,178850,179250,179715
10503110,90426,90426013901,,,,,,,178850,179250,179290
10503110,90426,90426014001,,,,,,,178850,179250,179345
10503110,90426,90426014101,,,,,,,178850,179250,179410
10503110,90426,90426014201,,,,,,,178850,179250,179488
10503110,90426,90426014301,,,,,,,178850,179250,179362
10503110,90426,90426014401,,,,,,,178850,179250,179531
10503110,90426,90426014601,,,,,,,178850,179250,179450
10503110,90426,90426014701,,,,,,,178850,179250,179144
10503110,90426,90426014801,,,,,,,178850,179250,179239
10503110,90426,90426014901,,,,,,,178850,179250,179310
10503110,90426,90426015001,,,,,,,178850,179250,179545
10503110,90426,90426015101,,,,,,,178850,179250,179196
11877758,90669,90669013101,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,
11877758,90669,90669013202,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,
11877758,90669,90669013301,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180783
11877758,90669,90669013401,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180816
11877758,90669,90669013402,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180797
11877758,90669,90669013501,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180725
11877758,90669,90669013601,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180408
11877758,90669,90669013701,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180836
11877758,90669,90669013801,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180981
11877758,90669,90669013901,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180570
11877758,90669,90669014001,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180672
11877758,90669,90669014101,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180648
11877758,90669,90669014201,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180760
11877758,90669,90669014301,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180664
11877758,90669,90669014501,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180808
11877758,90669,90669014601,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180737
11877758,90669,90669014701,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180493
11877758,90669,90669014801,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180732
11877758,90669,90669014901,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180585
11877758,90669,90669015001,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180765
11877758,90669,90669015101,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180529
11877758,90669,90669017101,2.4,-2.0,-1.2,-0.4,6.4,,180280,180539,180382
