"recid","FormName","formguid","versionguid","versionnbr","siteguid","siteid","environmentguid","environmentdateentered","environmenttemp","environmenthumidity"
904,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"52A12E4F-28C8-4444-AA21-E0872332EF04","15FEB2019:00:00:00.000",22.3,2.7
905,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"2D9EBB3E-F149-4121-BAD3-CA5620054CBD","16FEB2019:00:00:00.000",22.3,7.0
906,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"8CF868B0-CB37-49A1-A975-75DEC588BDEF","17FEB2019:00:00:00.000",22.3,16.6
907,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"DC99204E-7556-45D1-AEA2-24D2FC761175","18FEB2019:00:00:00.000",22.3,10.5
908,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"2175FA40-C043-4D8A-A4FF-80B6956E1496","19FEB2019:00:00:00.000",22.3,7.6
909,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"4B7423CE-12AB-4A4A-92FD-F8CD9F25CF65","20FEB2019:00:00:00.000",22.3,20.6
910,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"6A2312D8-C31C-454F-8F9A-37745789CEAF","21FEB2019:00:00:00.000",22.2,11.6
911,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"47CECB54-3FC2-40D0-9181-46F6E669BD17","22FEB2019:00:00:00.000",22.3,13.2
912,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"FA75F08D-1CB5-4E24-8C9C-DC5CDC887EBD","23FEB2019:00:00:00.000",22.3,27.7
913,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"0A4259CB-89BE-49C4-A4D8-17CC8A24CDBC","24FEB2019:00:00:00.000",22.3,12.7
914,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"4BD93DDA-EF2A-4420-8EF9-D791808F97AD","25FEB2019:00:00:00.000",22.2,2.6
915,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"4392B70C-9702-48C1-8A68-AB310F0ABB70","26FEB2019:00:00:00.000",22.3,7.7
916,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"0ABB3799-F0D9-4EF8-ABDB-553656566B64","27FEB2019:00:00:00.000",22.3,8.3
917,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"A1B912B8-05F3-4EC8-8CE1-172405535B61","28FEB2019:00:00:00.000",22.3,4.2
918,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"B779AF56-3BAD-4B56-9A31-AEF198617DC0","01MAR2019:00:00:00.000",22.3,11.1
919,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"6B621B95-532D-4874-BF4E-FA49B2A505E5","02MAR2019:00:00:00.000",22.3,10.7
920,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"CFB697A6-F4EF-424F-846B-007BD4DC8F30","03MAR2019:00:00:00.000",22.3,2.8
921,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"2A518189-CE46-4490-A73B-66F2F09A0194","04MAR2019:00:00:00.000",22.3,1.6
922,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"60EB15C0-F7CA-4B27-B029-E06904F793E6","05MAR2019:00:00:00.000",22.2,3.0
923,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"8E072B28-641F-4EBA-900A-07A1141AF160","06MAR2019:00:00:00.000",22.3,6.5
924,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"84369A36-7BFC-48B0-ACA0-83370C8BBC2E","07MAR2019:00:00:00.000",22.3,9.6
925,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"9C4A494D-3B35-4832-9389-79735AD3ED12","08MAR2019:00:00:00.000",22.3,20.0
926,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F4EE3123-48E9-417A-9EB3-8AA473423A9D","09MAR2019:00:00:00.000",22.3,26.3
927,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"EE3B532D-369E-4E19-A30E-A5DAFD85CAF1","10MAR2019:00:00:00.000",22.3,17.4
928,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"8362D649-6D5E-408B-8B2B-1924019B2D07","11MAR2019:00:00:00.000",22.3,14.8
929,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"CB12E6B5-047C-49A8-88F3-CF4D55596AA4","12MAR2019:00:00:00.000",22.3,23.9
930,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"03FB0C6C-BE51-413C-A123-5C9FBD349904","13MAR2019:00:00:00.000",22.3,44.0
931,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"3276E52E-F774-44E4-8A75-D7EA8900169B","14MAR2019:00:00:00.000",22.3,38.3
932,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"4E37DDF9-FD3B-4C36-A363-2DC933B4C07D","05MAR2019:00:00:00.000",22.3,20.8
933,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"0FC2FCC6-A821-42A4-A38D-3CC4C71AE0D0","16MAR2019:00:00:00.000",22.2,19.1
934,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F18FBCD7-975A-4AF8-9D6B-4C320C24FC11","17MAR2019:00:00:00.000",22.3,21.8
935,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"87F8926F-C4EA-4AA6-AE30-3222D6B11766","18MAR2019:00:00:00.000",22.3,20.5
936,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"1F0F4677-462E-46C7-B732-C943EDE69895","18MAR2019:00:00:00.000",22.3,20.5
937,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"8FDDF1BD-FFF8-4594-9BC4-836F04FE0338","19MAR2019:00:00:00.000",22.3,20.0
938,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"458BF307-57DB-451F-8E17-69CEA654B88E","20MAR2019:00:00:00.000",22.2,32.4
939,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"C7821A72-A5DD-4E09-B5D6-A522EDF7ADA2","21MAR2019:00:00:00.000",22.2,26.8
940,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"AB488AD6-B6CA-4600-88CD-70E2D9C1CF7B","22MAR2019:00:00:00.000",22.2,24.1
941,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"8FD6B6ED-7CEB-49F8-A0EE-8817131F398F","23MAR2019:00:00:00.000",22.2,24.3
942,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"A99532C3-53C6-4540-8B53-D8FEC1FFE616","24MAR2019:00:00:00.000",22.3,39.2
943,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"506F40FD-44AB-4914-86DE-1E69FF061403","25MAR2019:00:00:00.000",22.2,23.6
944,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"E348B85B-5F51-48E8-B7CB-59C815BBB4AD","26MAR2019:00:00:00.000",22.2,10.9
945,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"06BB4F76-65FA-4DCA-8E58-34819B3898A7","27MAR2019:00:00:00.000",22.3,26.4
946,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"02FA02C7-9DB5-4E16-8311-2D8E9D09E4A0","28MAR2019:00:00:00.000",22.3,35.4
947,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"0D9F4EC0-F18D-4AF6-8177-2CC3F334B1FB","29MAR2019:00:00:00.000",22.3,27.2
948,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"A0335562-FBDD-4722-B0F8-C7C662A21FF6","30MAR2019:00:00:00.000",22.2,18.0
949,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"6E49965B-3E65-4C92-9E78-4DC799547A5F","31MAR2019:00:00:00.000",22.2,10.5
950,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"B9C2FC1B-A58C-4D19-BC60-8B5B5A38AFAD","01APR2019:00:00:00.000",22.3,20.2
951,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"91ED8DAD-A7CA-4D7C-ACD4-D40FB38D6566","02APR2019:00:00:00.000",22.2,25.4
952,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"19494896-92D9-4026-8C86-E76CEEC7EDB4","03APR2019:00:00:00.000",22.2,27.3
953,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"C190C2B9-C360-4959-B20F-5B7CB8FD5474","04APR2019:00:00:00.000",22.3,38.6
954,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"26280167-0222-4518-BBF6-DFD4B58AC3B1","05APR2019:00:00:00.000",22.2,44.6
955,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"8DA40D08-D04F-4E76-AA33-2FA1B46C176E","06APR2019:00:00:00.000",22.2,74.2
956,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"0FD9B2A7-C924-4F0F-82CC-F0BBD24616B3","07APR2019:00:00:00.000",22.3,52.3
957,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"45D2D4BC-FA04-4593-8C84-8811878735AE","08APR2019:00:00:00.000",22.3,43.1
958,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"89212E15-9122-43A5-94A9-E1BA82650774","09APR2019:00:00:00.000",22.3,30.4
959,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"AAF57C94-4DA3-4E56-8458-F0D3E1B8DC79","10APR2019:00:00:00.000",22.3,32.5
960,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"865794FF-EBEE-4F74-9F12-06AF0EBEC9B5","11APR2019:00:00:00.000",22.2,34.7
961,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"17B943A3-1216-42F8-BBBD-B4109ECADD88","12APR2019:00:00:00.000",22.3,18.5
962,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"E50F1B56-D1D2-4F43-B559-BEC018A90B34","13APR2019:00:00:00.000",22.2,19.7
963,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"FD880B19-5DF4-494B-BD4F-84B923B9790B","14APR2019:00:00:00.000",22.3,19.3
964,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"89D622E8-738D-493C-A382-32DF8C43D783","15APR2019:00:00:00.000",22.3,26.4
965,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"5E218067-CE5E-4971-BA40-8C6FA23E8E7F","16APR2019:00:00:00.000",22.3,45.1
966,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"A0EB8DA3-0E5C-4CC6-8D34-9CF9A41BFA55","17APR2019:00:00:00.000",22.2,51.7
967,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"94839636-DEFE-49D7-A635-1BD725E8F75E","18APR2019:00:00:00.000",22.3,35.1
968,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F07464DA-6C3C-47A9-9FF3-4EDA1B72C2A5","19APR2019:00:00:00.000",22.3,24.3
969,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"DCC17D31-CE41-4CED-9D1C-3815E15AF0AD","20APR2019:00:00:00.000",22.3,22.0
970,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"93653CEA-2FDF-49F5-BC59-33019158BEFC","21APR2019:00:00:00.000",22.3,37.9
971,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"5F95741E-1912-412E-AC3C-22DC189DE7DA","22APR2019:00:00:00.000",22.3,50.9
972,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"B6800FD2-8450-48B6-9A2F-30F4BD015DA9","23APR2019:00:00:00.000",22.2,42.3
973,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"B355C15A-5EA4-4171-B93F-42DB805718EE","24APR2019:00:00:00.000",22.2,41.0
974,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"08CC6C8A-B1EC-4756-945A-F9F4A6FDA2BE","25APR2019:00:00:00.000",22.3,48.1
975,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"787610B4-DEBD-4A6C-843D-9C64AF31B241","26APR2019:00:00:00.000",22.3,26.0
976,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F4AB37A4-1795-4DF6-A8F8-10266263CDE3","27APR2019:00:00:00.000",22.3,32.8
977,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"B1920873-93E9-4DD6-A2C5-FBA54E49536A","28APR2019:00:00:00.000",22.2,25.5
978,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"D14C170A-21E2-4F81-8D8B-C60DEC76AB50","29APR2019:00:00:00.000",22.2,45.4
979,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"66D88201-91CF-4F00-861A-7F60211EE3F0","30APR2019:00:00:00.000",22.2,46.4
980,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"78392498-E673-4B5E-8B38-6993B288F4DF","01MAY2019:00:00:00.000",22.3,46.7
981,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"401DCACE-2517-458C-9F3C-0DFAB12C4741","02MAY2019:00:00:00.000",22.2,45.7
982,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"70E638BC-9603-49A0-81E5-BF2E13333BC8","03MAY2019:00:00:00.000",22.3,38.5
983,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"DEC63296-C5D3-4551-8463-C4B94B726430","04MAY2019:00:00:00.000",22.2,39.4
984,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"99268F2C-9CB1-48B5-9788-469EAAB37148","05MAY2019:00:00:00.000",22.2,47.3
985,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"9D2EDD9F-616B-4697-983E-E7D70E94AA16","06MAY2019:00:00:00.000",22.2,52.0
986,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"A3784918-0455-4E16-ADB2-395977F787A7","07MAY2019:00:00:00.000",22.3,45.5
987,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"73121928-0BAC-407A-9C23-DCDDEEDDAD59","08MAY2019:00:00:00.000",22.2,47.5
988,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"5B70AAB0-D4A1-4F32-B7FF-11D89683BBB5","09MAY2019:00:00:00.000",22.2,39.0
989,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F46D4318-6329-4419-A652-F9E2E9C66785","10MAY2019:00:00:00.000",22.3,31.6
990,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"D674100F-F555-464A-B37C-27844426C80D","11MAY2019:00:00:00.000",22.2,39.3
991,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"8795D879-2B75-4B0B-A093-7EBCA242876E","12MAY2019:00:00:00.000",22.2,37.4
