"versionNbr (Form Version Number)","Rule Version Specific (0=no,1=yes)","Form Name (* indicates multiple forms involved)","Field Name (* indicates multiple fields involved)","Data Capture Rules Sequence","Rule Description","Rule Display Message","Rule Definition","Fields Involved","formGUID","fieldGUID","versionGUID"
0,0,"Animal Training","*",999,"Day 2 date is missing.","Day 2 date is missing.","control=0 and (day2date_rtra=. or day2_weight_rtra=. or day2_posttrainlact_rtra=. or day2_score_rtra=. or day2_timeontreadmill_rtra=. or day2_treadmillincline_rtra=. or day2_treadmillspeed_rtra=.) and day2date_rtra =.","DAY2DATE_RTRA|DAY2_WEIGHT_RTRA|DAY2_POSTTRAINLACT_RTRA|DAY2_SCORE_RTRA|DAY2_TIMEONTREADMILL_RTRA|DAY2_TREADMILLINCLINE_RTRA|DAY2_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 2 score is missing.","Day 2 score is missing.","control=0 and (day2date_rtra=. or day2_weight_rtra=. or day2_posttrainlact_rtra=. or day2_score_rtra=. or day2_timeontreadmill_rtra=. or day2_treadmillincline_rtra=. or day2_treadmillspeed_rtra=.) and day2_score_rtra =.","DAY2DATE_RTRA|DAY2_WEIGHT_RTRA|DAY2_POSTTRAINLACT_RTRA|DAY2_SCORE_RTRA|DAY2_TIMEONTREADMILL_RTRA|DAY2_TREADMILLINCLINE_RTRA|DAY2_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 2 training data is missing and today's date is greater than 4 days from Day 1.","Day 2 training data is missing.","today()-datepart(day1date_rtra)>4 and day2date_rtra=.","DAY1DATE_RTRA|DAY2DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 20 Time on Treadmill is missing.","Day 20 Time on Treadmill is missing.","control=0 and (day20date_rtra=. or day20_weight_rtra=. or day20_posttrainlact_rtra=. or day20_score_rtra=. or day20_timeontreadmill_rtra=. or day20_treadmillincline_rtra=. or day20_treadmillspeed_rtra=.) and day20_timeontreadmill_rtra =.","DAY20DATE_RTRA|DAY20_WEIGHT_RTRA|DAY20_POSTTRAINLACT_RTRA|DAY20_SCORE_RTRA|DAY20_TIMEONTREADMILL_RTRA|DAY20_TREADMILLINCLINE_RTRA|DAY20_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 20 Treadmill Incline is missing.","Day 20 Treadmill Incline is missing.","control=0 and (day20date_rtra=. or day20_weight_rtra=. or day20_posttrainlact_rtra=. or day20_score_rtra=. or day20_timeontreadmill_rtra=. or day20_treadmillincline_rtra=. or day20_treadmillspeed_rtra=.) and day20_treadmillincline_rtra =.","DAY20DATE_RTRA|DAY20_WEIGHT_RTRA|DAY20_POSTTRAINLACT_RTRA|DAY20_SCORE_RTRA|DAY20_TIMEONTREADMILL_RTRA|DAY20_TREADMILLINCLINE_RTRA|DAY20_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 20 Treadmill Speed is missing.","Day 20 Treadmill Speed is missing.","control=0 and (day20date_rtra=. or day20_weight_rtra=. or day20_posttrainlact_rtra=. or day20_score_rtra=. or day20_timeontreadmill_rtra=. or day20_treadmillincline_rtra=. or day20_treadmillspeed_rtra=.) and day20_treadmillspeed_rtra =.","DAY20DATE_RTRA|DAY20_WEIGHT_RTRA|DAY20_POSTTRAINLACT_RTRA|DAY20_SCORE_RTRA|DAY20_TIMEONTREADMILL_RTRA|DAY20_TREADMILLINCLINE_RTRA|DAY20_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 20 date is missing.","Day 20 date is missing.","control=0 and (day20date_rtra=. or day20_weight_rtra=. or day20_posttrainlact_rtra=. or day20_score_rtra=. or day20_timeontreadmill_rtra=. or day20_treadmillincline_rtra=. or day20_treadmillspeed_rtra=.) and day20date_rtra =.","DAY20DATE_RTRA|DAY20_WEIGHT_RTRA|DAY20_POSTTRAINLACT_RTRA|DAY20_SCORE_RTRA|DAY20_TIMEONTREADMILL_RTRA|DAY20_TREADMILLINCLINE_RTRA|DAY20_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 20 score is missing.","Day 20 score is missing.","control=0 and (day20date_rtra=. or day20_weight_rtra=. or day20_posttrainlact_rtra=. or day20_score_rtra=. or day20_timeontreadmill_rtra=. or day20_treadmillincline_rtra=. or day20_treadmillspeed_rtra=.) and day20_score_rtra =.","DAY20DATE_RTRA|DAY20_WEIGHT_RTRA|DAY20_POSTTRAINLACT_RTRA|DAY20_SCORE_RTRA|DAY20_TIMEONTREADMILL_RTRA|DAY20_TREADMILLINCLINE_RTRA|DAY20_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 21 Time on Treadmill is missing.","Day 21 Time on Treadmill is missing.","control=0 and (day21date_rtra=. or day21_weight_rtra=. or day21_posttrainlact_rtra=. or day21_score_rtra=. or day21_timeontreadmill_rtra=. or day21_treadmillincline_rtra=. or day21_treadmillspeed_rtra=.) and day21_timeontreadmill_rtra =.","DAY21DATE_RTRA|DAY21_WEIGHT_RTRA|DAY21_POSTTRAINLACT_RTRA|DAY21_SCORE_RTRA|DAY21_TIMEONTREADMILL_RTRA|DAY21_TREADMILLINCLINE_RTRA|DAY21_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 21 Treadmill Incline is missing.","Day 21 Treadmill Incline is missing.","control=0 and (day21date_rtra=. or day21_weight_rtra=. or day21_posttrainlact_rtra=. or day21_score_rtra=. or day21_timeontreadmill_rtra=. or day21_treadmillincline_rtra=. or day21_treadmillspeed_rtra=.) and day21_treadmillincline_rtra =.","DAY21DATE_RTRA|DAY21_WEIGHT_RTRA|DAY21_POSTTRAINLACT_RTRA|DAY21_SCORE_RTRA|DAY21_TIMEONTREADMILL_RTRA|DAY21_TREADMILLINCLINE_RTRA|DAY21_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 21 Treadmill Speed is missing.","Day 21 Treadmill Speed is missing.","control=0 and (day21date_rtra=. or day21_weight_rtra=. or day21_posttrainlact_rtra=. or day21_score_rtra=. or day21_timeontreadmill_rtra=. or day21_treadmillincline_rtra=. or day21_treadmillspeed_rtra=.) and day21_treadmillspeed_rtra =.","DAY21DATE_RTRA|DAY21_WEIGHT_RTRA|DAY21_POSTTRAINLACT_RTRA|DAY21_SCORE_RTRA|DAY21_TIMEONTREADMILL_RTRA|DAY21_TREADMILLINCLINE_RTRA|DAY21_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 21 date is missing.","Day 21 date is missing.","control=0 and (day21date_rtra=. or day21_weight_rtra=. or day21_posttrainlact_rtra=. or day21_score_rtra=. or day21_timeontreadmill_rtra=. or day21_treadmillincline_rtra=. or day21_treadmillspeed_rtra=.) and day21date_rtra =.","DAY21DATE_RTRA|DAY21_WEIGHT_RTRA|DAY21_POSTTRAINLACT_RTRA|DAY21_SCORE_RTRA|DAY21_TIMEONTREADMILL_RTRA|DAY21_TREADMILLINCLINE_RTRA|DAY21_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 21 score is missing.","Day 21 score is missing.","control=0 and (day21date_rtra=. or day21_weight_rtra=. or day21_posttrainlact_rtra=. or day21_score_rtra=. or day21_timeontreadmill_rtra=. or day21_treadmillincline_rtra=. or day21_treadmillspeed_rtra=.) and day21_score_rtra =.","DAY21DATE_RTRA|DAY21_WEIGHT_RTRA|DAY21_POSTTRAINLACT_RTRA|DAY21_SCORE_RTRA|DAY21_TIMEONTREADMILL_RTRA|DAY21_TREADMILLINCLINE_RTRA|DAY21_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 21 weight is missing.","Day 21 weight is missing.","control=0 and (day21date_rtra=. or day21_weight_rtra=. or day21_posttrainlact_rtra=. or day21_score_rtra=. or day21_timeontreadmill_rtra=. or day21_treadmillincline_rtra=. or day21_treadmillspeed_rtra=.) and day21_weight_rtra =.","DAY21DATE_RTRA|DAY21_WEIGHT_RTRA|DAY21_POSTTRAINLACT_RTRA|DAY21_SCORE_RTRA|DAY21_TIMEONTREADMILL_RTRA|DAY21_TREADMILLINCLINE_RTRA|DAY21_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 22 Time on Treadmill is missing.","Day 22 Time on Treadmill is missing.","control=0 and (day22date_rtra=. or day22_weight_rtra=. or day22_posttrainlact_rtra=. or day22_score_rtra=. or day22_timeontreadmill_rtra=. or day22_treadmillincline_rtra=. or day22_treadmillspeed_rtra=.) and day22_timeontreadmill_rtra =.","DAY22DATE_RTRA|DAY22_WEIGHT_RTRA|DAY22_POSTTRAINLACT_RTRA|DAY22_SCORE_RTRA|DAY22_TIMEONTREADMILL_RTRA|DAY22_TREADMILLINCLINE_RTRA|DAY22_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 22 Treadmill Incline is missing.","Day 22 Treadmill Incline is missing.","control=0 and (day22date_rtra=. or day22_weight_rtra=. or day22_posttrainlact_rtra=. or day22_score_rtra=. or day22_timeontreadmill_rtra=. or day22_treadmillincline_rtra=. or day22_treadmillspeed_rtra=.) and day22_treadmillincline_rtra =.","DAY22DATE_RTRA|DAY22_WEIGHT_RTRA|DAY22_POSTTRAINLACT_RTRA|DAY22_SCORE_RTRA|DAY22_TIMEONTREADMILL_RTRA|DAY22_TREADMILLINCLINE_RTRA|DAY22_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 22 Treadmill Speed is missing.","Day 22 Treadmill Speed is missing.","control=0 and (day22date_rtra=. or day22_weight_rtra=. or day22_posttrainlact_rtra=. or day22_score_rtra=. or day22_timeontreadmill_rtra=. or day22_treadmillincline_rtra=. or day22_treadmillspeed_rtra=.) and day22_treadmillspeed_rtra =.","DAY22DATE_RTRA|DAY22_WEIGHT_RTRA|DAY22_POSTTRAINLACT_RTRA|DAY22_SCORE_RTRA|DAY22_TIMEONTREADMILL_RTRA|DAY22_TREADMILLINCLINE_RTRA|DAY22_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 22 date is missing.","Day 22 date is missing.","control=0 and (day22date_rtra=. or day22_weight_rtra=. or day22_posttrainlact_rtra=. or day22_score_rtra=. or day22_timeontreadmill_rtra=. or day22_treadmillincline_rtra=. or day22_treadmillspeed_rtra=.) and day22date_rtra =.","DAY22DATE_RTRA|DAY22_WEIGHT_RTRA|DAY22_POSTTRAINLACT_RTRA|DAY22_SCORE_RTRA|DAY22_TIMEONTREADMILL_RTRA|DAY22_TREADMILLINCLINE_RTRA|DAY22_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 22 score is missing.","Day 22 score is missing.","control=0 and (day22date_rtra=. or day22_weight_rtra=. or day22_posttrainlact_rtra=. or day22_score_rtra=. or day22_timeontreadmill_rtra=. or day22_treadmillincline_rtra=. or day22_treadmillspeed_rtra=.) and day22_score_rtra =.","DAY22DATE_RTRA|DAY22_WEIGHT_RTRA|DAY22_POSTTRAINLACT_RTRA|DAY22_SCORE_RTRA|DAY22_TIMEONTREADMILL_RTRA|DAY22_TREADMILLINCLINE_RTRA|DAY22_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 23 Time on Treadmill is missing.","Day 23 Time on Treadmill is missing.","control=0 and (day23date_rtra=. or day23_weight_rtra=. or day23_posttrainlact_rtra=. or day23_score_rtra=. or day23_timeontreadmill_rtra=. or day23_treadmillincline_rtra=. or day23_treadmillspeed_rtra=.) and day23_timeontreadmill_rtra =.","DAY23DATE_RTRA|DAY23_WEIGHT_RTRA|DAY23_POSTTRAINLACT_RTRA|DAY23_SCORE_RTRA|DAY23_TIMEONTREADMILL_RTRA|DAY23_TREADMILLINCLINE_RTRA|DAY23_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 23 Treadmill Incline is missing.","Day 23 Treadmill Incline is missing.","control=0 and (day23date_rtra=. or day23_weight_rtra=. or day23_posttrainlact_rtra=. or day23_score_rtra=. or day23_timeontreadmill_rtra=. or day23_treadmillincline_rtra=. or day23_treadmillspeed_rtra=.) and day23_treadmillincline_rtra =.","DAY23DATE_RTRA|DAY23_WEIGHT_RTRA|DAY23_POSTTRAINLACT_RTRA|DAY23_SCORE_RTRA|DAY23_TIMEONTREADMILL_RTRA|DAY23_TREADMILLINCLINE_RTRA|DAY23_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 23 Treadmill Speed is missing.","Day 23 Treadmill Speed is missing.","control=0 and (day23date_rtra=. or day23_weight_rtra=. or day23_posttrainlact_rtra=. or day23_score_rtra=. or day23_timeontreadmill_rtra=. or day23_treadmillincline_rtra=. or day23_treadmillspeed_rtra=.) and day23_treadmillspeed_rtra =.","DAY23DATE_RTRA|DAY23_WEIGHT_RTRA|DAY23_POSTTRAINLACT_RTRA|DAY23_SCORE_RTRA|DAY23_TIMEONTREADMILL_RTRA|DAY23_TREADMILLINCLINE_RTRA|DAY23_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 23 date is missing.","Day 23 date is missing.","control=0 and (day23date_rtra=. or day23_weight_rtra=. or day23_posttrainlact_rtra=. or day23_score_rtra=. or day23_timeontreadmill_rtra=. or day23_treadmillincline_rtra=. or day23_treadmillspeed_rtra=.) and day23date_rtra =.","DAY23DATE_RTRA|DAY23_WEIGHT_RTRA|DAY23_POSTTRAINLACT_RTRA|DAY23_SCORE_RTRA|DAY23_TIMEONTREADMILL_RTRA|DAY23_TREADMILLINCLINE_RTRA|DAY23_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 23 score is missing.","Day 23 score is missing.","control=0 and (day23date_rtra=. or day23_weight_rtra=. or day23_posttrainlact_rtra=. or day23_score_rtra=. or day23_timeontreadmill_rtra=. or day23_treadmillincline_rtra=. or day23_treadmillspeed_rtra=.) and day23_score_rtra =.","DAY23DATE_RTRA|DAY23_WEIGHT_RTRA|DAY23_POSTTRAINLACT_RTRA|DAY23_SCORE_RTRA|DAY23_TIMEONTREADMILL_RTRA|DAY23_TREADMILLINCLINE_RTRA|DAY23_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 24 Time on Treadmill is missing.","Day 24 Time on Treadmill is missing.","control=0 and (day24date_rtra=. or day24_weight_rtra=. or day24_posttrainlact_rtra=. or day24_score_rtra=. or day24_timeontreadmill_rtra=. or day24_treadmillincline_rtra=. or day24_treadmillspeed_rtra=.) and day24_timeontreadmill_rtra =.","DAY24DATE_RTRA|DAY24_WEIGHT_RTRA|DAY24_POSTTRAINLACT_RTRA|DAY24_SCORE_RTRA|DAY24_TIMEONTREADMILL_RTRA|DAY24_TREADMILLINCLINE_RTRA|DAY24_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 24 Treadmill Incline is missing.","Day 24 Treadmill Incline is missing.","control=0 and (day24date_rtra=. or day24_weight_rtra=. or day24_posttrainlact_rtra=. or day24_score_rtra=. or day24_timeontreadmill_rtra=. or day24_treadmillincline_rtra=. or day24_treadmillspeed_rtra=.) and day24_treadmillincline_rtra =.","DAY24DATE_RTRA|DAY24_WEIGHT_RTRA|DAY24_POSTTRAINLACT_RTRA|DAY24_SCORE_RTRA|DAY24_TIMEONTREADMILL_RTRA|DAY24_TREADMILLINCLINE_RTRA|DAY24_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 24 Treadmill Speed is missing.","Day 24 Treadmill Speed is missing.","control=0 and (day24date_rtra=. or day24_weight_rtra=. or day24_posttrainlact_rtra=. or day24_score_rtra=. or day24_timeontreadmill_rtra=. or day24_treadmillincline_rtra=. or day24_treadmillspeed_rtra=.) and day24_treadmillspeed_rtra =.","DAY24DATE_RTRA|DAY24_WEIGHT_RTRA|DAY24_POSTTRAINLACT_RTRA|DAY24_SCORE_RTRA|DAY24_TIMEONTREADMILL_RTRA|DAY24_TREADMILLINCLINE_RTRA|DAY24_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 24 date is missing.","Day 24 date is missing.","control=0 and (day24date_rtra=. or day24_weight_rtra=. or day24_posttrainlact_rtra=. or day24_score_rtra=. or day24_timeontreadmill_rtra=. or day24_treadmillincline_rtra=. or day24_treadmillspeed_rtra=.) and day24date_rtra =.","DAY24DATE_RTRA|DAY24_WEIGHT_RTRA|DAY24_POSTTRAINLACT_RTRA|DAY24_SCORE_RTRA|DAY24_TIMEONTREADMILL_RTRA|DAY24_TREADMILLINCLINE_RTRA|DAY24_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 24 score is missing.","Day 24 score is missing.","control=0 and (day24date_rtra=. or day24_weight_rtra=. or day24_posttrainlact_rtra=. or day24_score_rtra=. or day24_timeontreadmill_rtra=. or day24_treadmillincline_rtra=. or day24_treadmillspeed_rtra=.) and day24_score_rtra =.","DAY24DATE_RTRA|DAY24_WEIGHT_RTRA|DAY24_POSTTRAINLACT_RTRA|DAY24_SCORE_RTRA|DAY24_TIMEONTREADMILL_RTRA|DAY24_TREADMILLINCLINE_RTRA|DAY24_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 25 Time on Treadmill is missing.","Day 25 Time on Treadmill is missing.","control=0 and (day25date_rtra=. or day25_weight_rtra=. or day25_posttrainlact_rtra=. or day25_score_rtra=. or day25_timeontreadmill_rtra=. or day25_treadmillincline_rtra=. or day25_treadmillspeed_rtra=.) and day25_timeontreadmill_rtra =.","DAY25DATE_RTRA|DAY25_WEIGHT_RTRA|DAY25_POSTTRAINLACT_RTRA|DAY25_SCORE_RTRA|DAY25_TIMEONTREADMILL_RTRA|DAY25_TREADMILLINCLINE_RTRA|DAY25_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 25 Treadmill Incline is missing.","Day 25 Treadmill Incline is missing.","control=0 and (day25date_rtra=. or day25_weight_rtra=. or day25_posttrainlact_rtra=. or day25_score_rtra=. or day25_timeontreadmill_rtra=. or day25_treadmillincline_rtra=. or day25_treadmillspeed_rtra=.) and day25_treadmillincline_rtra =.","DAY25DATE_RTRA|DAY25_WEIGHT_RTRA|DAY25_POSTTRAINLACT_RTRA|DAY25_SCORE_RTRA|DAY25_TIMEONTREADMILL_RTRA|DAY25_TREADMILLINCLINE_RTRA|DAY25_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 25 Treadmill Speed is missing.","Day 25 Treadmill Speed is missing.","control=0 and (day25date_rtra=. or day25_weight_rtra=. or day25_posttrainlact_rtra=. or day25_score_rtra=. or day25_timeontreadmill_rtra=. or day25_treadmillincline_rtra=. or day25_treadmillspeed_rtra=.) and day25_treadmillspeed_rtra =.","DAY25DATE_RTRA|DAY25_WEIGHT_RTRA|DAY25_POSTTRAINLACT_RTRA|DAY25_SCORE_RTRA|DAY25_TIMEONTREADMILL_RTRA|DAY25_TREADMILLINCLINE_RTRA|DAY25_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 25 date is missing.","Day 25 date is missing.","control=0 and (day25date_rtra=. or day25_weight_rtra=. or day25_posttrainlact_rtra=. or day25_score_rtra=. or day25_timeontreadmill_rtra=. or day25_treadmillincline_rtra=. or day25_treadmillspeed_rtra=.) and day25date_rtra =.","DAY25DATE_RTRA|DAY25_WEIGHT_RTRA|DAY25_POSTTRAINLACT_RTRA|DAY25_SCORE_RTRA|DAY25_TIMEONTREADMILL_RTRA|DAY25_TREADMILLINCLINE_RTRA|DAY25_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 25 score is missing.","Day 25 score is missing.","control=0 and (day25date_rtra=. or day25_weight_rtra=. or day25_posttrainlact_rtra=. or day25_score_rtra=. or day25_timeontreadmill_rtra=. or day25_treadmillincline_rtra=. or day25_treadmillspeed_rtra=.) and day25_score_rtra =.","DAY25DATE_RTRA|DAY25_WEIGHT_RTRA|DAY25_POSTTRAINLACT_RTRA|DAY25_SCORE_RTRA|DAY25_TIMEONTREADMILL_RTRA|DAY25_TREADMILLINCLINE_RTRA|DAY25_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 26 Time on Treadmill is missing.","Day 26 Time on Treadmill is missing.","control=0 and (day26date_rtra=. or day26_weight_rtra=. or day26_posttrainlact_rtra=. or day26_score_rtra=. or day26_timeontreadmill_rtra=. or day26_treadmillincline_rtra=. or day26_treadmillspeed_rtra=.) and day26_timeontreadmill_rtra =.","DAY26DATE_RTRA|DAY26_WEIGHT_RTRA|DAY26_POSTTRAINLACT_RTRA|DAY26_SCORE_RTRA|DAY26_TIMEONTREADMILL_RTRA|DAY26_TREADMILLINCLINE_RTRA|DAY26_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 26 Treadmill Incline is missing.","Day 26 Treadmill Incline is missing.","control=0 and (day26date_rtra=. or day26_weight_rtra=. or day26_posttrainlact_rtra=. or day26_score_rtra=. or day26_timeontreadmill_rtra=. or day26_treadmillincline_rtra=. or day26_treadmillspeed_rtra=.) and day26_treadmillincline_rtra =.","DAY26DATE_RTRA|DAY26_WEIGHT_RTRA|DAY26_POSTTRAINLACT_RTRA|DAY26_SCORE_RTRA|DAY26_TIMEONTREADMILL_RTRA|DAY26_TREADMILLINCLINE_RTRA|DAY26_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 26 Treadmill Speed is missing.","Day 26 Treadmill Speed is missing.","control=0 and (day26date_rtra=. or day26_weight_rtra=. or day26_posttrainlact_rtra=. or day26_score_rtra=. or day26_timeontreadmill_rtra=. or day26_treadmillincline_rtra=. or day26_treadmillspeed_rtra=.) and day26_treadmillspeed_rtra =.","DAY26DATE_RTRA|DAY26_WEIGHT_RTRA|DAY26_POSTTRAINLACT_RTRA|DAY26_SCORE_RTRA|DAY26_TIMEONTREADMILL_RTRA|DAY26_TREADMILLINCLINE_RTRA|DAY26_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 26 date is missing.","Day 26 date is missing.","control=0 and (day26date_rtra=. or day26_weight_rtra=. or day26_posttrainlact_rtra=. or day26_score_rtra=. or day26_timeontreadmill_rtra=. or day26_treadmillincline_rtra=. or day26_treadmillspeed_rtra=.) and day26date_rtra =.","DAY26DATE_RTRA|DAY26_WEIGHT_RTRA|DAY26_POSTTRAINLACT_RTRA|DAY26_SCORE_RTRA|DAY26_TIMEONTREADMILL_RTRA|DAY26_TREADMILLINCLINE_RTRA|DAY26_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 26 score is missing.","Day 26 score is missing.","control=0 and (day26date_rtra=. or day26_weight_rtra=. or day26_posttrainlact_rtra=. or day26_score_rtra=. or day26_timeontreadmill_rtra=. or day26_treadmillincline_rtra=. or day26_treadmillspeed_rtra=.) and day26_score_rtra =.","DAY26DATE_RTRA|DAY26_WEIGHT_RTRA|DAY26_POSTTRAINLACT_RTRA|DAY26_SCORE_RTRA|DAY26_TIMEONTREADMILL_RTRA|DAY26_TREADMILLINCLINE_RTRA|DAY26_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 26 weight is missing.","Day 26 weight is missing.","control=0 and (day26date_rtra=. or day26_weight_rtra=. or day26_posttrainlact_rtra=. or day26_score_rtra=. or day26_timeontreadmill_rtra=. or day26_treadmillincline_rtra=. or day26_treadmillspeed_rtra=.) and day26_weight_rtra =.","DAY26DATE_RTRA|DAY26_WEIGHT_RTRA|DAY26_POSTTRAINLACT_RTRA|DAY26_SCORE_RTRA|DAY26_TIMEONTREADMILL_RTRA|DAY26_TREADMILLINCLINE_RTRA|DAY26_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 27 Time on Treadmill is missing.","Day 27 Time on Treadmill is missing.","control=0 and (day27date_rtra=. or day27_weight_rtra=. or day27_posttrainlact_rtra=. or day27_score_rtra=. or day27_timeontreadmill_rtra=. or day27_treadmillincline_rtra=. or day27_treadmillspeed_rtra=.) and day27_timeontreadmill_rtra =.","DAY27DATE_RTRA|DAY27_WEIGHT_RTRA|DAY27_POSTTRAINLACT_RTRA|DAY27_SCORE_RTRA|DAY27_TIMEONTREADMILL_RTRA|DAY27_TREADMILLINCLINE_RTRA|DAY27_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
